Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Chaetura pelagica,0,3,apodidae,0,1,4.0,13.5,0.0235,1,0,0,0,19.0,4.5,30.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Sphyrapicus varius,0,42,picidae,0,0,7.0,20.0,0.0485,0,0,0,0,11.5,5.5,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Sturnella magna,0,36,icteridae,2,0,6.0,23.5,0.113,1,0,0,1,13.5,4.0,25.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Spatula clypeata,0,2,anatidae,0,0,11.0,48.0,0.6,1,0,1,0,25.0,9.0,42.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Motacilla alba,0,36,motacillidae,1,0,12.0,17.5,0.025,1,0,0,0,14.0,5.5,20.5,1,0,1,1,0,0,0,0,0,0,1,1,1
Rallus crepitans,0,26,rallidae,0,0,7.0,36.5,0.28,0,0,0,0,21.5,5.0,66.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Himantopus novaezelandiae,0,10,recurvirostridae,2,1,13.5,40.0,0.22,0,0,1,0,25.0,4.0,8.5,0,0,0,0,1,0,0,0,0,0,0,1,0
Lagopus lagopus,0,24,phasianidae,0,0,9.0,39.5,0.62,1,0,2,0,21.5,8.0,180.0,0,0,1,1,0,0,0,0,0,0,1,1,0
Cyanocorax luxuosus,0,36,corvidae,2,0,10.5,27.0,0.08800000000000001,1,0,0,0,17.5,4.0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Pluvialis dominica,0,10,charadriidae,0,0,11.5,26.5,0.158,1,0,0,0,26.5,4.0,48.567567567567565,0,0,0,0,0,0,0,0,0,0,1,1,1
Meleagris gallopavo,0,24,phasianidae,2,0,7.0,100.5,6.5,1,0,0,1,26.45,12.0,120.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Asio flammeus,0,54,strigidae,0,0,9.5,38.5,0.3405,0,1,1,0,29.0,7.5,28.0,1,0,1,1,0,0,0,0,1,0,0,1,1
Sagittarius serpentarius,0,0,sagittariidae,0,1,14.5,131.0,3.5,1,0,1,0,45.0,2.0,165.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Passer domesticus,0,36,passeridae,0,0,12.5,16.0,0.032,1,0,0,0,12.5,4.5,15.0,1,0,1,1,0,0,0,0,0,0,0,1,0
Dryobates pubescens,0,42,picidae,1,0,11.0,16.0,0.0265,0,0,0,0,12.0,5.5,40.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Leptoptilos crumenifer,0,12,ciconiidae,2,0,33.0,107.5,6.0,1,0,4,0,30.0,2.5,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Mycteria cinerea,0,12,ciconiidae,0,1,12.0,107.5,3.0,1,0,1,1,28.5,3.0,105.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Zonotrichia leucophrys,0,36,passerellidae,1,0,13.0,18.0,0.0265,0,0,0,0,12.5,4.0,9.0,0,0,0,0,0,0,0,0,0,0,1,1,1
Balaeniceps rex,0,37,balaenicipitidae,0,1,35.5,120.0,5.5,0,0,1,0,30.0,2.0,49.52,1,0,0,0,0,0,0,0,0,0,0,0,1
Megascops trichopsis,0,54,strigidae,2,0,13.0,18.0,0.0915,0,1,1,0,26.0,3.5,83.69047619047619,0,0,0,0,0,0,0,0,0,0,0,1,1
Callipepla californica,0,24,odontophoridae,2,0,2.5,25.5,0.17,1,0,2,0,22.5,12.0,24.5,0,0,0,0,0,0,0,0,0,1,0,1,1
Tauraco corythaix,0,32,musophagidae,0,0,30.0,73.0,0.33,1,0,2,0,22.0,2.0,49.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Toxostoma rufum,0,36,mimidae,0,0,13.0,26.5,0.075,0,0,0,0,12.5,4.0,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rhynchopsitta pachyrhyncha,0,48,psittacidae,0,1,40.0,48.333333333333336,0.3435,1,0,0,0,27.0,3.0,210.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rhipidura leucophrys,0,36,rhipiduridae,2,0,15.0,20.0,0.0205,1,0,0,0,14.0,3.0,14.0,0,0,1,0,1,0,0,0,0,0,0,1,1
Hirundo rustica,0,36,hirundinidae,0,0,5.5,18.0,0.019,1,0,0,0,16.5,4.5,27.5,1,0,1,1,1,0,0,0,0,0,1,1,1
Charadrius montanus,0,10,charadriidae,0,0,10.0,22.0,0.105,1,0,0,0,29.5,3.0,34.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Anas carolinensis,0,2,anatidae,1,0,20.0,35.0,0.32,1,0,2,0,22.0,10.5,38.5,0,0,0,0,0,0,0,0,0,0,1,1,1
Anas crecca,0,2,anatidae,1,0,27.0,38.5,0.35,1,1,0,0,22.0,10.5,27.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Oreortyx pictus,0,24,odontophoridae,1,0,2.5,27.0,0.2255,1,0,2,0,23.0,9.5,80.78571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0
Stercorarius maccormicki,0,10,stercorariidae,1,0,10.0,53.0,0.4505,1,0,1,0,30.0,2.0,47.5,1,1,1,0,1,0,0,0,0,0,1,1,0
Charadrius nivosus,0,10,charadriidae,0,0,15.0,16.0,0.046,1,0,1,1,29.0,4.0,30.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Sturnus vulgaris,0,36,sturnidae,0,0,12.5,21.0,0.0795,1,0,0,0,13.0,4.5,31.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Dromas ardeola,0,10,dromadidae,1,0,9.0,39.5,0.28,1,1,1,0,32.5,1.0,48.567567567567565,1,0,1,0,0,0,0,0,0,0,0,0,1
Rallus limicola,0,26,rallidae,2,0,26.6875,23.5,0.08,0,0,0,0,21.0,8.5,17.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Porzana carolina,0,26,rallidae,2,0,26.6875,24.5,0.0805,1,0,0,0,19.0,12.0,28.0,0,0,0,0,0,0,0,0,1,0,0,1,1
Spatula cyanoptera,0,2,anatidae,0,0,12.0,41.0,0.4,1,0,0,0,23.0,10.0,49.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tympanuchus pallidicinctus,0,24,phasianidae,0,1,3.0,39.5,0.7205,1,0,0,1,24.5,12.5,63.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bombycilla garrulus,0,36,bombycillidae,2,0,9.0,21.0,0.055,1,0,0,0,13.5,5.0,29.0,0,0,1,1,0,0,0,0,0,0,1,1,0
Gallinago media,0,10,scolopacidae,0,0,16.89189189189189,28.0,0.2,1,1,0,1,23.0,3.5,24.5,1,0,1,1,0,0,0,0,0,0,1,1,1
Eremophila alpestris,0,36,alaudidae,0,0,6.5,18.0,0.038,1,0,0,0,11.0,3.5,28.706521739130434,1,0,1,1,0,0,0,0,0,0,1,1,1
Lanius ludovicianus,0,36,laniidae,0,0,12.0,21.5,0.0525,0,0,0,0,16.0,6.0,45.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Haematopus palliatus,0,10,haematopodidae,1,0,13.5,47.0,0.55,1,0,0,0,26.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Campephilus principalis,0,42,picidae,0,1,30.0,50.5,0.51,0,0,0,0,28.0,4.5,50.05,0,0,0,0,0,0,0,0,0,0,0,0,1
Arenaria interpres,0,10,scolopacidae,0,0,14.0,23.0,0.1175,1,0,0,0,23.0,3.5,20.0,1,0,1,1,1,0,0,0,0,0,1,1,1
Catharus guttatus,0,36,turdidae,2,0,9.0,16.5,0.0275,1,0,0,0,12.0,4.5,12.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Setophaga fusca,0,36,parulidae,2,0,8.0,12.0,0.0105,0,0,0,0,12.5,4.0,90.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Turdus viscivorus,0,36,turdidae,0,0,12.0,27.5,0.13,1,0,0,0,13.5,4.0,32.5,1,0,1,1,0,0,0,0,0,0,1,1,0
Melanerpes uropygialis,0,42,picidae,1,0,8.5,22.5,0.065,0,0,0,0,14.833333333333334,5.0,50.05,0,0,0,0,0,0,0,0,0,0,0,0,1
Melospiza melodia,0,36,passerellidae,1,0,11.0,14.5,0.0325,0,0,0,0,14.0,4.0,30.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Actitis macularius,0,10,scolopacidae,0,0,12.0,19.0,0.042,0,0,1,1,22.0,3.5,19.0,0,0,0,0,0,0,0,0,0,0,1,1,1
Leuconotopicus villosus,0,42,picidae,2,0,15.0,22.0,0.0675,0,0,0,0,14.0,4.0,43.0,0,0,0,0,0,0,0,0,1,0,0,1,1
Passerculus sandwichensis,0,36,passerellidae,1,0,6.0,14.0,0.022000000000000002,1,0,0,1,11.5,4.0,28.0,0,0,0,0,0,0,0,0,0,0,1,1,1
Baeolophus bicolor,0,36,paridae,2,0,7.5,15.0,0.022000000000000002,1,0,0,0,13.0,6.0,28.706521739130434,0,0,0,0,0,0,0,0,0,0,0,1,1
Melanerpes carolinus,0,42,picidae,2,0,12.0,24.0,0.0735,0,0,0,0,13.0,5.5,52.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hirundo atrocaerulea,0,36,hirundinidae,0,1,10.525773195876289,21.5,0.013999999999999999,1,0,0,0,14.0,3.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Anas chlorotis,0,2,anatidae,2,0,21.0,48.0,0.615,1,1,0,0,28.5,6.0,365.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Turdus philomelos,0,36,turdidae,2,0,6.5,22.0,0.0785,0,0,0,0,13.5,4.5,31.5,1,0,1,1,0,0,0,0,0,0,1,1,1
Ammodramus savannarum,0,36,passerellidae,0,0,5.5,12.0,0.021,0,0,0,0,11.5,4.5,21.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Melanerpes formicivorus,0,42,picidae,2,0,16.5,21.0,0.0775,1,0,0,0,11.0,5.0,60.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Motacilla cinerea,0,36,motacillidae,1,0,8.0,18.5,0.019,1,0,0,0,14.0,4.5,31.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Piranga olivacea,0,36,cardinalidae,1,0,10.0,17.5,0.0305,1,0,0,0,12.5,4.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Scolopax minor,0,10,scolopacidae,0,0,8.0,27.5,0.185,0,0,0,1,21.0,4.0,35.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mareca americana,0,2,anatidae,1,0,11.0,50.5,0.2565,1,0,2,0,24.0,9.0,42.5,0,0,0,0,0,0,0,0,0,0,1,1,1
Bombycilla cedrorum,0,36,bombycillidae,2,0,7.5,16.5,0.03,1,0,0,0,12.0,5.5,16.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Centronyx henslowii,0,36,passerellidae,2,0,6.0,12.0,0.0125,1,0,0,0,10.5,4.0,9.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Tachycineta bicolor,0,36,hirundinidae,1,0,11.5,13.0,0.021,1,0,0,0,14.5,5.0,20.0,0,0,0,0,0,0,0,0,0,0,1,1,1
Setophaga petechia,0,36,parulidae,1,0,10.0,14.0,0.016,1,0,0,0,12.5,4.5,24.5,0,0,0,0,0,0,0,0,0,0,1,1,1
Dryocopus pileatus,0,42,picidae,2,0,11.0,44.5,0.325,1,0,0,0,14.0,4.0,105.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Anthus spragueii,0,36,motacillidae,0,1,10.525773195876289,12.5,0.024,0,0,0,0,13.5,5.0,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Mycteria americana,0,12,ciconiidae,0,0,14.5,107.5,2.5,1,0,0,0,29.5,4.0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Zosterops japonicus,0,36,zosteropidae,1,0,5.0,10.5,0.011000000000000001,1,0,0,0,11.5,3.5,28.5,0,0,1,0,1,0,0,0,0,0,0,1,1
Pipilo maculatus,0,36,passerellidae,1,0,11.0,19.0,0.040999999999999995,0,0,0,0,13.0,4.0,30.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Callonetta leucophrys,0,2,anatidae,1,0,12.5,37.0,0.325,1,0,0,0,29.0,9.0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Geothlypis trichas,0,36,parulidae,1,0,10.5,12.0,0.0095,0,0,0,1,12.0,4.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Melanerpes erythrocephalus,0,42,picidae,0,0,10.5,22.0,0.0765,0,0,0,0,14.0,5.5,28.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Mniotilta varia,0,36,parulidae,0,0,11.0,12.0,0.0115,0,0,0,0,11.0,4.5,27.5,0,0,0,0,0,0,0,0,1,0,0,1,1
Leuconotopicus albolarvatus,0,42,picidae,1,0,6.5,22.0,0.06,0,0,0,0,14.0,5.5,26.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dryobates borealis,0,42,picidae,0,0,14.0,20.5,0.048,1,0,0,0,11.5,3.5,50.05,0,0,0,0,0,0,0,0,0,0,0,1,0
Cistothorus palustris,0,36,troglodytidae,2,0,9.0,12.0,0.0115,0,0,0,1,14.0,5.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,1
